Ávila;Hurtumpascual;5;9;4;3
Barcelona;Castellar del Riu;10;10;7;5
Burgos;Pineda de la Sierra;0;4;4;5
Burgos;Valdezate;12;18;10;2
Castellón/Castelló;Benafigos;8;17;3;4
Castellón/Castelló;Puebla de Arenoso;8;10;7;2
Girona;Biure;19;3;11;10
Huesca;Valfarta;10;4;0;5
Rioja (La);Enciso;13;5;0;4
Navarra;Aranarache;3;1;2;5
Palencia;Santoyo;25;4;0;14
Palencia;Villameriel;11;3;9;4
Teruel;San Martín del Río;12;2;1;14
Teruel;Torrecilla del Rebollar;14;9;1;9
Toledo;Erustes;6;20;4;8
Vizcaya;Izurtza;5;21;3;6
Vizcaya;Murueta;6;18;3;8
Zamora;Villalazán;35;24;0;14
Zaragoza;Clarés de Ribota;10;1;3;2
Ávila;Hoyorredondo;12;0;1;5
Ávila;Mesegar de Corneja;12;5;5;1
Barcelona;Aguilar de Segarra;11;5;5;8
Burgos;Junta de Villalba de Losa;5;4;3;3
Castellón/Castelló;Fuentes de Ayódar;4;3;6;0
Cuenca;Valdemorillo de la Sierra;8;9;6;5
Girona;Das;14;1;8;3
Guadalajara;Condemios de Arriba;7;17;1;3
Huesca;Perarrúa;12;3;5;0
Huesca;San Juan de Plan;7;6;9;7
Huesca;Yebra de Basa;13;4;2;3
Rioja (La);Manzanares de Rioja;3;9;4;4
Navarra;Pitillas;18;56;20;20
Palencia;Castrillo de Onielo;2;18;3;3
Salamanca;Gallegos de Argañán;6;8;21;19
Salamanca;Golpejas;8;9;9;10
Salamanca;Milano (El);3;6;9;9
Salamanca;Sardón de los Frailes;3;0;1;4
Zamora;Gamones;12;7;3;5
Zaragoza;Pintanos (Los);1;0;1;4
Álava;Zalduondo;7;6;5;3
Cuenca;Huelves;2;2;1;1
Guadalajara;Pinilla de Jadraque;0;4;1;3
Lleida;Bellaguarda;10;5;0;7
Navarra;Villamayor de Monjardín;2;8;2;1
Navarra;Zubieta;9;20;0;13
Palencia;Cubillas de Cerrato;8;5;3;4
Palencia;Santibáñez de Ecla;3;7;1;3
Palencia;Serna (La);9;10;4;2
Segovia;Barbolla;2;19;6;6
Soria;Alcubilla de Avellaneda;4;22;5;7
Soria;Coscurita;2;9;0;2
Teruel;Aguilar del Alfambra;1;2;3;3
Zamora;Villanueva de Campeán;0;14;7;10
Cáceres;Toril;18;6;9;8
Castellón/Castelló;Gaibiel;4;1;10;1
Guadalajara;Moratilla de los Meleros;4;6;1;1
Guadalajara;Valfermoso de Tajuña;10;3;1;0
Guipúzcoa;Orendain;4;2;7;1
Huesca;Casbas de Huesca;4;16;13;3
Rioja (La);Valgañón;17;1;3;7
Palencia;Valde-Ucieza;13;7;4;3
Palencia;Villerías de Campos;13;2;0;5
Salamanca;Villaverde de Guareña;8;3;1;0
Teruel;Bello;5;12;15;10
Zamora;San Agustín del Pozo;14;19;7;5
Zaragoza;Alarba;7;6;1;7
Girona;Vilaür;9;6;6;5
Granada;Lobras;8;17;6;9
Lleida;Llobera;18;12;7;1
Lleida;Omells de na Gaia (Els);13;5;8;6
Palencia;Valle de Cerrato;5;3;4;0
Soria;Tajueco;2;7;2;6
Zamora;Videmala;7;1;2;10
Zamora;Villaferrueña;2;11;7;5
Girona;Rupià;14;16;2;6
Girona;Sant Martí de Llémena;38;34;15;24
León;Matanza;6;27;12;8
Navarra;Urraul Alto;2;15;9;2
Palencia;Collazos de Boedo;2;4;9;5
Palencia;Villahán;6;3;1;1
Cantabria;Argoños;55;75;24;19
Tarragona;Mont-ral;14;8;8;7
Valladolid;San Llorente;18;15;5;1
Zamora;Villalba de la Lampreana;29;4;2;7
Guadalajara;Pareja;1;0;18;25
Guadalajara;Setiles;9;2;2;5
Navarra;Oroz-Betelu;11;3;4;0
Toledo;Marjaliza;18;19;4;14
Valladolid;Castroverde de Cerrato;26;20;2;1
Zamora;Tapioles;6;4;8;0
Badajoz;Valencia de las Torres;25;71;44;0
Burgos;Villalmanzo;21;37;2;18
Girona;Serra de Daró;9;12;9;7
Guadalajara;Budia;1;4;4;10
Guadalajara;Yunta (La);12;4;6;8
León;Crémenes;66;38;15;42
Navarra;Atez;24;14;10;4
Navarra;Biurrun-Olcoz;17;10;8;4
Soria;Fuentearmegil;15;30;13;2
Tarragona;Rodonyà;41;6;8;13
Teruel;Noguera de Albarracín;13;2;2;6
Teruel;Riodeva;4;21;8;11
Alicante/Alacant;Campo de Mirra/Camp de Mirra (el);0;38;0;4
Burgos;Arija;0;6;2;2
Tarragona;Alió;19;37;11;2
Valladolid;Fuensaldaña;92;57;31;5
León;Burón;13;35;17;4
Segovia;Navas de San Antonio;25;11;12;5
Ávila;Navarredondilla;29;6;2;14
Cuenca;Villar de Cañas;43;24;6;8
Granada;Ogíjares;469;248;402;15
León;Santas Martas;4;46;49;10
Salamanca;Pedraza de Alba;6;3;6;11
Toledo;Hormigos;37;25;17;19
Castellón/Castelló;Oropesa del Mar/Orpesa;319;21;101;126
Huesca;Arén;23;27;13;1
Navarra;Beintza-Labaien;15;0;1;2
Salamanca;Orbada (La);1;27;6;12
Palencia;Mazariegos;12;18;7;9
Toledo;Huecas;29;23;10;0
Badajoz;Puebla del Maestre;47;5;22;2
Cáceres;Perales del Puerto;88;46;17;47
Castellón/Castelló;Montán;32;2;9;14
Girona;Vilademuls;28;24;24;6
Lleida;Torres de Segre;89;60;67;51
Vizcaya;Arcentales;27;4;31;21
Albacete;Peñascosa;8;35;8;18
Cáceres;Villasbuenas de Gata;35;7;17;17
Valencia/València;Benicolet;36;41;19;2
Teruel;Aliaga;16;19;17;10
Zamora;Hermisende;43;6;3;1
Coruña (A);Coirós;143;98;12;7
Huesca;Castejón de Monegros;11;48;15;22
Zamora;Manzanal de Arriba;8;15;12;23
Palencia;Antigüedad;45;13;10;3
Alicante/Alacant;Orxeta;30;18;10;13
Salamanca;Palaciosrubios;10;6;0;19
Lleida;Olius;57;20;0;9
Albacete;Villaverde de Guadalimar;25;18;4;6
Cádiz;Torre Alháquime;69;29;43;45
León;Posada de Valdeón;6;19;23;21
Tarragona;Cornudella de Montsant;68;16;26;27
Valladolid;Villabrágima;0;41;19;48
León;Noceda;12;69;10;3
Ourense;Pontedeva;15;15;23;24
Zamora;Carbajales de Alba;44;0;11;7
Álava;Labastida;6;23;16;39
Cáceres;Acehuche;84;85;16;46
Zaragoza;Belchite;56;6;82;10
Teruel;Ariño;75;81;21;32
Valencia/València;Atzeneta d'Albaida;57;22;16;44
Málaga;Cómpeta;40;100;132;45
Barcelona;Avinyonet del Penedès;107;98;57;45
Lleida;Juneda;224;179;3;46
Badajoz;Valdecaballeros;56;52;60;2
Ourense;Sandiás;15;26;73;41
Guadalajara;Mondéjar;1;122;69;23
Valladolid;Cigales;199;205;72;133
Ávila;Valdecasa;8;4;3;6
Cuenca;Alarcón;11;2;9;8
Cuenca;Buenache de la Sierra;0;8;3;2
Guadalajara;Milmarcos;1;0;2;2
Guadalajara;Mohernando;3;0;1;5
Huesca;Alcampell;14;22;38;27
Lleida;Alt Àneu;15;30;14;8
Madrid;Bustarviejo;48;131;73;3
Palencia;Capillas;1;8;6;3
Salamanca;Pedroso de la Armuña (El);14;6;14;0
Segovia;Aldeasoña;3;2;3;0
Tarragona;Caseres;20;8;11;13
Toledo;Otero;5;9;1;4
Valencia/València;Vallanca;18;15;0;11
Valladolid;Valdenebro de los Valles;8;1;11;3
Valladolid;Velascálvaro;3;7;3;1
Zamora;Requejo;6;15;5;2
Zaragoza;Torralba de Ribota;5;19;9;1
Ávila;Navatejares;3;9;1;6
Burgos;Santa Cecilia;5;11;0;6
Burgos;Solarana;8;1;4;1
Guadalajara;Cubillo de Uceda (El);8;0;3;6
Huesca;Albero Alto;4;8;0;2
Lleida;Os de Balaguer;49;24;13;17
Palencia;San Román de la Cuba;0;2;6;2
Palencia;Vertavillo;14;5;0;2
Salamanca;Tenebrón;4;22;0;7
Salamanca;Valverdón;3;24;0;3
Valencia/València;Castellonet de la Conquesta;5;11;9;2
Valladolid;Tamariz de Campos;3;8;6;2
Zamora;Molezuelas de la Carballeda;9;10;3;3
Zaragoza;Codo;28;20;5;1
Ávila;Cabezas del Pozo;5;9;0;7
Barcelona;Cabrera d'Igualada;3;44;16;8
Burgos;Ausines (Los);15;5;8;0
Burgos;Castrillo de la Reina;20;17;7;1
Burgos;Cubo de Bureba;1;2;4;0
Burgos;Miraveche;13;9;6;1
Burgos;Revilla y Ahedo (La);7;4;6;2
Cuenca;Alcantud;7;10;2;2
Cuenca;Fuertescusa;8;8;2;1
Girona;Siurana;9;5;3;7
Huesca;Baldellou;9;13;5;3
León;Campazas;11;13;3;6
Navarra;Barbarin;6;11;0;1
Palencia;Hornillos de Cerrato;0;12;4;6
Salamanca;Navamorales;7;11;4;2
Soria;Pozalmuro;5;8;5;3
Teruel;Linares de Mora;28;7;2;2
Teruel;Rillo;12;3;1;4
Teruel;Tornos;18;18;4;1
Valladolid;San Martín de Valvení;9;5;4;2
Zamora;Granucillo;5;14;2;8
Burgos;Quintanapalla;0;5;5;4
Cuenca;Campillos-Sierra;2;2;4;0
Cuenca;Villanueva de Guadamejud;12;8;4;2
Guadalajara;Campillo de Dueñas;16;1;5;1
Guadalajara;Ciruelas;3;7;3;5
Lleida;Josa i Tuixén;5;10;9;8
Navarra;Adiós;2;11;6;4
Salamanca;Aldeaseca de Alba;10;9;6;5
Salamanca;Canillas de Abajo;7;1;6;3
Salamanca;Puertas;11;7;4;0
Salamanca;Puerto Seguro;11;2;3;5
Salamanca;Serradilla del Llano;26;20;2;12
Tarragona;Argentera (L');3;3;6;4
Teruel;Torre los Negros;4;9;0;1
Toledo;Torralba de Oropesa;15;26;5;5
Zaragoza;Lituénigo;7;12;0;2
Álava;Baños de Ebro/Mañueta;6;26;9;3
Ávila;Bularros;2;2;7;0
Ávila;Salobral;5;1;3;6
Burgos;Hontangas;6;9;0;1
Burgos;Tubilla del Agua;8;9;10;5
Castellón/Castelló;Torre d'En Besora (la);5;17;2;4
Cuenca;Barchín del Hoyo;12;0;0;2
Guadalajara;Hiendelaencina;7;13;4;0
Palencia;Cordovilla la Real;11;6;1;4
Palencia;Sotobañado y Priorato;1;0;9;0
Palencia;Villanuño de Valdavia;9;7;1;5
Salamanca;Alba de Yeltes;1;14;13;5
Soria;Recuerda;5;8;3;5
Teruel;Cosa;0;6;0;0
Valladolid;Villanueva de San Mancio;5;2;0;0
Valladolid;Villarmentero de Esgueva;13;0;4;7
Ávila;Neila de San Miguel;9;6;2;4
Guadalajara;Zaorejas;20;9;1;7
Huesca;Puértolas;7;1;9;3
León;Villaobispo de Otero;23;58;36;13
Salamanca;Cabeza de Béjar (La);5;6;6;6
Salamanca;Monleón;1;1;0;1
Tarragona;Arbolí;4;1;1;1
Tarragona;Margalef;3;4;3;3
Valladolid;Villacid de Campos;11;2;3;4
Zamora;Villardiegua de la Ribera;4;16;8;0
Ávila;Gallegos de Sobrinos;6;0;0;6
Balears (Illes);Estellencs;23;2;17;9
Cádiz;Villaluenga del Rosario;10;6;22;18
Castellón/Castelló;Portell de Morella;6;24;7;8
Cuenca;Huélamo;2;5;0;4
Cuenca;Villar y Velasco;0;3;0;0
Lleida;Guixers;9;4;7;6
Rioja (La);Sorzano;0;4;9;5
Soria;Yanguas;8;7;2;1
Toledo;Nuño Gómez;20;0;0;7
Valladolid;Torre de Esgueva;3;9;2;3
Zaragoza;Alcalá de Moncayo;8;12;7;5
Zaragoza;Badules;11;8;3;2
Zaragoza;Cinco Olivas;3;1;3;0
Zaragoza;Villalba de Perejil;3;5;4;5
Ávila;Bonilla de la Sierra;7;12;9;5
Burgos;Madrigalejo del Monte;12;11;4;2
Guadalajara;Robledillo de Mohernando;8;10;8;2
Navarra;Metauten;15;7;1;13
Zaragoza;Montón;0;4;1;5
Álava;Lagrán;17;18;8;2
Ávila;Villaflor;0;6;6;0
Huesca;Adahuesca;5;7;1;8
Lleida;Pinell de Solsonès;24;21;0;3
Salamanca;Sahugo (El);17;19;2;7
Valencia/València;Benisuera;2;1;7;0
Zamora;Bretocino;26;29;10;5
Zamora;Cubo de Benavente;19;13;6;5
Zamora;Villabrázaro;31;16;3;4
Zaragoza;Moneva;6;3;0;6
Almería;Castro de Filabres;3;14;8;9
Huesca;Benabarre;63;97;26;21
Toledo;Garciotum;15;0;7;5
Zamora;Palacios del Pan;16;16;6;7
Zaragoza;Villarreal de Huerva;0;3;2;7
Ávila;Solana de Ávila;5;2;3;2
Lleida;Oluges (Les);14;6;7;1
Málaga;Salares;8;1;11;7
Teruel;Nogueruelas;9;21;8;10
Badajoz;Tamurejo;5;18;9;11
Navarra;Ituren;0;0;21;12
Palencia;Herrera de Valdecañas;8;1;2;6
Zamora;Perilla de Castro;7;13;11;8
Palencia;Pernía (La);45;2;6;9
Salamanca;Casillas de Flores;9;4;3;11
Álava;Elburgo/Burgelu;13;18;16;7
Cáceres;Guijo de Santa Bárbara;25;35;23;18
Valencia/València;Salem;33;18;14;15
Soria;Borobia;14;10;2;0
Valencia/València;Ráfol de Salem;13;26;7;4
Ávila;Bercial de Zapardiel;3;17;6;13
Cáceres;Viandar de la Vera;5;0;4;14
Zamora;Santa María de la Vega;37;21;18;2
Badajoz;Esparragosa de Lares;107;57;50;44
Cáceres;Casar de Palomero;93;65;55;17
Cáceres;Ibahernando;47;16;31;18
Salamanca;Cepeda;46;10;13;15
Zamora;Cañizal;42;10;12;17
Vizcaya;Zaldibar;153;94;133;93
Girona;Serinyà;40;48;17;21
Zamora;Morales de Toro;74;57;35;54
Barcelona;Sant Martí de Tous;52;15;24;8
Albacete;Pétrola;93;7;21;8
Huesca;Gurrea de Gállego;42;2;46;52
Zaragoza;Cadrete;140;148;13;40
Coruña (A);Ponteceso;478;444;103;6
Málaga;Mollina;180;134;39;56
Cantabria;Valdáliga;223;190;127;121
Valencia/València;Godella;373;753;473;534
Ávila;Narros de Saldueña;11;0;10;1
Burgos;Santa Cruz del Valle Urbión;1;6;3;1
Burgos;Santa María Rivarredonda;12;4;7;3
Cuenca;Campillos-Paravientos;2;0;5;6
Guadalajara;Peralejos de las Truchas;8;0;8;7
Lleida;Canejan;8;6;2;0
Málaga;Atajate;0;15;3;0
Palencia;Santa Cecilia del Alcor;8;12;6;1
Salamanca;Tejeda y Segoyuela;6;1;3;6
Valladolid;Melgar de Abajo;13;9;0;9
Valladolid;Valverde de Campos;8;9;4;6
Zamora;Pozoantiguo;30;14;17;16
Zamora;Torre del Valle (La);6;1;2;4
Zamora;Valcabado;12;31;14;9
Zaragoza;Almonacid de la Cuba;7;0;12;6
Zaragoza;Bubierca;2;7;5;2
Zaragoza;Fayos (Los);16;3;10;9
Alicante/Alacant;Almudaina;5;9;3;1
Almería;Alsodux;4;7;5;0
Almería;Cóbdar;1;5;5;10
Barcelona;Nou de Berguedà (La);0;9;9;5
Cuenca;Reíllo;9;12;5;7
Girona;Sant Ferriol;6;1;5;0
Huesca;Blecua y Torres;9;4;6;9
Jaén;Santiago de Calatrava;46;77;42;0
Navarra;Garralda;15;16;4;3
Palencia;Vid de Ojeda (La);13;8;7;1
Salamanca;Narros de Matalayegua;16;28;8;15
Salamanca;Valdehijaderos;6;1;4;2
Segovia;Rebollo;6;13;2;3
Teruel;Cuervo (El);6;4;1;5
Valladolid;Vega de Ruiponce;1;2;7;7
Zamora;Vallesa de la Guareña;17;17;8;9
Ávila;Losar del Barco (El);14;9;4;3
Badajoz;Risco;11;22;0;4
Burgos;Cueva de Roa (La);2;9;6;0
Burgos;Moncalvillo;9;4;7;1
Cuenca;Lagunaseca;2;2;0;0
Huesca;Antillón;11;7;0;6
Lleida;Nalec;7;11;1;0
Lleida;Castell de Mur;12;6;1;8
Rioja (La);Estollo;16;13;0;7
Rioja (La);Ventosa;12;13;5;5
Navarra;Burgui;22;19;13;4
Navarra;Olaibar;19;9;4;4
Palencia;Castrillo de Villavega;13;4;1;13
Salamanca;Valdelageve;8;3;2;2
Soria;Serón de Nágima;20;16;11;5
Valladolid;Amusquillo;15;11;9;8
Zamora;Losacio;17;8;8;0
Zaragoza;Layana;7;7;5;5
Ávila;Muñosancho;11;15;8;7
Ávila;Velayos;6;5;8;7
Badajoz;Siruela;156;39;72;25
Guadalajara;Málaga del Fresno;7;2;2;4
Guadalajara;Sacecorbo;8;2;6;7
Huesca;Laspaúles;4;9;7;2
Rioja (La);Nieva de Cameros;12;1;5;6
Salamanca;Nava de Francia;3;9;3;7
Segovia;Muñoveros;18;13;4;5
Segovia;Orejana;6;10;4;0
Soria;Cidones;11;21;18;6
Soria;Ciria;6;4;0;6
Zaragoza;Puebla de Albortón;13;3;3;5
Ávila;Santo Tomé de Zabarcos;4;1;1;4
Badajoz;Reina;15;19;11;10
Burgos;Avellanosa de Muñó;7;12;3;5
Burgos;Villaescusa de Roa;10;5;7;4
Coruña (A);Val do Dubra;457;407;60;55
Cuenca;Villalgordo del Marquesado;13;2;7;7
Guadalajara;Valdenuño Fernández;2;11;9;2
Huesca;Bisaurri;15;14;2;8
Navarra;Garde;15;12;4;8
Navarra;Yesa;23;15;2;4
Palencia;Villodrigo;7;1;7;2
Salamanca;Chagarcía Medianero;4;14;0;0
Segovia;Navares de Enmedio;4;10;5;2
Teruel;Camarillas;13;6;7;5
Toledo;Hontanar;12;8;2;3
Toledo;Paredes de Escalona;10;7;4;1
Zaragoza;Belmonte de Gracián;10;8;12;0
Burgos;San Mamés de Burgos;15;2;7;5
Burgos;Villasur de Herreros;8;15;0;14
Girona;Mollet de Peralada;19;4;8;9
Guadalajara;Hueva;14;2;1;3
Huelva;Castaño del Robledo;13;12;0;8
Rioja (La);Rodezno;7;29;17;7
Navarra;Luquin;10;10;6;6
Palencia;Micieces de Ojeda;0;2;4;0
Zaragoza;Velilla de Jiloca;8;12;1;6
Burgos;Cardeñajimeno;11;5;13;9
Burgos;Jurisdicción de San Zadornil;0;8;0;1
Burgos;Quemada;27;12;0;4
Burgos;Villalbilla de Gumiel;1;10;7;6
Cuenca;Pajarón;10;7;4;2
Guadalajara;Poveda de la Sierra;21;5;2;6
Lleida;Pinós;31;15;18;6
Rioja (La);San Román de Cameros;4;15;0;7
Salamanca;Carpio de Azaba;11;8;5;5
Salamanca;Peña (La);5;2;5;2
Salamanca;Torresmenudas;21;5;12;10
Badajoz;Helechosa de los Montes;34;42;40;6
Burgos;Redecilla del Camino;10;7;0;1
Girona;Pardines;15;11;2;5
Salamanca;Encina de San Silvestre;0;11;5;5
Segovia;Collado Hermoso;14;11;5;4
Teruel;Puertomingalvo;9;10;2;6
Vizcaya;Garay;25;16;6;3
Huesca;Monflorite-Lascasas;6;14;0;6
Rioja (La);Cárdenas;10;16;8;8
Salamanca;Rinconada de la Sierra (La);5;17;8;0
Soria;Monteagudo de las Vicarías;15;7;9;11
Valencia/València;Caudete de las Fuentes;47;25;26;11
Burgos;Moradillo de Roa;6;8;10;5
Ciudad Real;Cabezarados;20;1;12;11
Girona;Queralbs;8;14;4;0
Huesca;Alquézar;30;19;12;15
Navarra;Enériz;17;6;4;9
Palencia;San Cebrián de Mudá;17;2;10;2
Burgos;Pedrosa del Príncipe;22;15;13;8
Cáceres;Segura de Toro;8;16;8;6
Palencia;Melgar de Yuso;39;20;5;5
Teruel;Loscos;18;14;0;8
Albacete;Alcadozo;32;73;14;20
Ávila;Higuera de las Dueñas;5;29;5;8
Cáceres;Carbajo;27;13;9;1
Huesca;Abiego;20;13;3;10
Álava;Yécora;14;1;10;5
Salamanca;Miranda del Castañar;49;58;10;15
Albacete;Paterna del Madera;4;33;25;3
Badajoz;Lapa (La);0;17;7;1
Madrid;Torremocha de Jarama;30;0;16;1
Palencia;Espinosa de Villagonzalo;18;18;8;0
Asturias;Illas;112;38;25;4
Tarragona;Masroig (El);45;38;3;3
Toledo;Cervera de los Montes;4;4;14;7
Badajoz;Carmonita;26;37;33;21
Granada;Alamedilla;67;59;0;0
Segovia;Vallelado;71;82;31;12
Salamanca;Matilla de los Caños del Río;7;40;12;11
Valladolid;Villagarcía de Campos;41;38;7;2
Badajoz;Trasierra;32;23;4;20
Ávila;San Pedro del Arroyo;50;24;10;9
Zamora;Rabanales;52;62;1;0
Ávila;Navalosa;0;7;24;3
Ávila;Langa;28;33;17;2
León;Cebrones del Río;2;63;6;25
Lleida;Belianes;46;5;24;10
Ourense;San Cibrao das Viñas;260;146;70;131
Girona;Vilafant;277;282;3;82
Álava;Valdegovía;79;3;22;11
Almería;Bacares;18;23;9;8
Ávila;Albornos;14;22;13;10
Burgos;Anguix;7;7;5;0
Burgos;Pedrosa de Río Úrbel;3;9;3;10
Cuenca;Rozalén del Monte;6;9;4;1
Guipúzcoa;Larraul;17;11;3;7
Soria;Renieblas;4;10;2;5
Teruel;Argente;0;21;6;2
Valladolid;Montealegre de Campos;2;3;0;0
Ávila;San Martín de la Vega del Alberche;4;1;3;3
Burgos;Hormazas (Las);12;1;5;5
Girona;Espinelves;16;8;5;6
Guadalajara;Yélamos de Arriba;1;14;2;4
Huesca;Colungo;10;10;1;4
León;Villamartín de Don Sancho;9;2;6;8
Rioja (La);Corera;19;5;9;4
Navarra;Barillas;7;11;3;8
Palencia;Villamartín de Campos;1;7;0;7
Salamanca;Navacarros;4;6;3;0
Segovia;Fuentidueña;13;0;0;2
Tarragona;Albiol (L');17;1;4;1
Tarragona;Milà (El);15;10;0;1
Teruel;San Agustín;10;0;1;3
Valladolid;Herrín de Campos;7;18;4;5
Zamora;Justel;18;0;9;8
Zaragoza;Fréscano;1;3;11;8
Ávila;Villatoro;25;14;7;3
Badajoz;Valle de la Serena;142;3;62;11
Barcelona;Montesquiu;32;22;21;11
Burgos;Zael;3;11;3;7
Huesca;Peraltilla;1;5;6;2
Rioja (La);Bobadilla;18;12;2;6
Navarra;Olóriz;3;9;7;3
Asturias;Yernes y Tameza;8;11;9;12
Salamanca;Moronta;5;1;5;6
Toledo;Mesegar de Tajo;19;9;5;10
Valladolid;Villasexmir;7;7;3;5
Zamora;Casaseca de Campeán;17;1;4;5
Zamora;Losacino;14;3;2;0
Zamora;Moraleja de Sayago;3;15;11;0
Barcelona;Sant Pere Sallavinera;0;0;6;6
Girona;Fontanilles;5;2;5;4
León;Fuentes de Carbajal;5;6;4;3
León;Villamoratiel de las Matas;11;14;1;1
Madrid;Perales de Tajuña;91;206;88;1
Asturias;Pesoz;13;5;13;10
Palencia;Quintanilla de Onsoña;22;7;3;6
Segovia;Melque de Cercos;4;13;5;0
Tarragona;Vallfogona de Riucorb;14;14;6;5
Zamora;Brime de Sog;21;12;2;10
Zamora;Fresno de la Polvorosa;4;22;10;6
Alicante/Alacant;Facheca;9;10;5;5
Ávila;Pradosegar;8;1;3;0
Burgos;Pinilla de los Barruecos;7;13;5;4
Burgos;Santa Gadea del Cid;17;9;6;9
Cuenca;Carrascosa de Haro;16;16;3;2
Granada;Juviles;4;15;0;4
Guadalajara;Escamilla;5;9;1;3
Huesca;Biscarrués;22;3;11;10
León;Prado de la Guzpeña;16;6;9;2
Navarra;Imotz;7;9;12;4
Navarra;Zugarramurdi;23;17;8;0
Palencia;Mudá;1;1;0;3
Segovia;Bercial;2;1;7;7
Valencia/València;Beniflá;10;12;6;2
Valladolid;Corrales de Duero;13;7;1;4
Barcelona;Perafita;4;28;15;10
León;Bercianos del Páramo;75;70;10;7
Madrid;Berrueco (El);14;29;17;4
Palencia;Buenavista de Valdavia;23;21;16;0
Palencia;Hontoria de Cerrato;8;6;5;0
Salamanca;Santibáñez de la Sierra;26;23;13;9
Tarragona;Pont d'Armentera (El);47;48;24;9
Teruel;Lledó;15;7;6;1
Cáceres;Valdecañas de Tajo;19;26;9;11
Córdoba;Guijo (El);29;34;6;18
Cuenca;Atalaya del Cañavate;14;14;2;7
Cuenca;Moya;28;25;8;15
Madrid;Berzosa del Lozoya;2;10;2;4
Tarragona;Vilella Alta (La);8;12;4;1
Teruel;Blancas;19;0;1;8
Valladolid;Benafarces;5;6;5;3
Ávila;Papatrigo;22;29;1;6
Ávila;San Juan de Gredos;7;14;5;3
Barcelona;Sant Martí d'Albars;6;4;4;5
Barcelona;Tavèrnoles;2;13;10;2
Burgos;Adrada de Haza;6;10;1;1
Navarra;Lazagurría;0;9;13;1
Asturias;Taramundi;15;74;19;3
Salamanca;Herguijuela de la Sierra;0;26;8;7
Salamanca;Sepulcro-Hilario;11;1;9;9
Tarragona;Piles (Les);11;0;3;0
Teruel;Alba;24;15;0;7
Cáceres;Santiago del Campo;21;24;4;8
Cuenca;Alconchel de la Estrella;9;18;8;3
Madrid;Pozuelo del Rey;19;4;5;1
Salamanca;Calzada de Don Diego;15;8;0;12
Segovia;Carrascal del Río;3;10;6;8
Valladolid;Bocigas;4;3;4;2
Girona;Ogassa;27;11;4;10
Huesca;Puente la Reina de Jaca;2;4;6;5
Palencia;Puebla de Valdavia (La);12;10;5;0
Salamanca;Agallas;6;15;10;10
Almería;Turrillas;27;3;13;4
Ourense;Punxín;24;96;28;0
Salamanca;Villagonzalo de Tormes;10;12;7;3
Cáceres;Carrascalejo;22;39;16;10
Salamanca;Gallegos de Solmirón;6;17;6;2
Burgos;Presencio;15;2;14;3
Castellón/Castelló;Torás;22;2;14;10
Zaragoza;Fayón;6;20;0;1
Álava;Villabuena de Álava/Eskuernaga;11;1;17;1
Salamanca;Paradinas de San Juan;4;2;23;12
Madrid;Pezuela de las Torres;19;0;18;1
Castellón/Castelló;Vall d'Alba;114;114;84;92
Girona;Darnius;29;5;18;23
Granada;Ventas de Huelma;37;65;9;19
Albacete;Carcelén;58;16;31;5
Alicante/Alacant;Penàguila;2;4;10;1
Cáceres;Casas del Monte;11;13;15;25
Cáceres;Santa Marta de Magasca;20;29;8;16
Cáceres;Majadas;29;36;58;26
Girona;Pont de Molins;22;22;0;19
Madrid;Brea de Tajo;15;22;12;14
Valladolid;Villaverde de Medina;21;10;6;19
Guadalajara;Horche;11;86;49;35
Lleida;Ivars d'Urgell;43;53;33;22
Madrid;Villar del Olmo;87;65;61;69
Badajoz;Palomas;68;20;29;24
Huesca;Esplús;14;21;34;23
Tarragona;Bisbal del Penedès (La);81;42;23;1
Zamora;Trabazos;94;34;10;45
León;San Cristóbal de la Polantera;76;24;8;47
Cantabria;Arnuero;2;66;40;32
Sevilla;Albaida del Aljarafe;81;10;14;38
Asturias;Peñamellera Baja;77;48;34;3
Navarra;Sesma;94;72;21;24
Valencia/València;Catadau;27;125;93;106
Madrid;Colmenarejo;127;249;49;78
Álava;Elvillar/Bilar;32;28;6;1
Burgos;Poza de la Sal;11;4;15;17
Burgos;Salas de Bureba;4;9;8;3
Cuenca;Leganiel;7;11;10;0
Cuenca;Valdetórtola;16;12;4;3
Girona;Bordils;58;77;29;30
Guadalajara;Fuentelencina;14;10;11;7
Huelva;Cumbres de San Bartolomé;35;28;26;23
Rioja (La);Sotés;6;17;4;2
Zamora;Quintanilla de Urz;5;0;7;1
Burgos;Cilleruelo de Abajo;4;20;0;13
Guadalajara;Sayatón;10;4;5;2
Salamanca;Malpartida;12;8;3;4
Salamanca;Tejado (El);10;10;5;8
Salamanca;Villalba de los Llanos;20;3;11;9
Segovia;Labajos;7;12;9;5
Tarragona;Vilaverd;32;4;2;3
Tarragona;Vilella Baixa (La);6;8;3;7
Teruel;Libros;11;8;2;3
Ávila;Navalacruz;17;17;11;1
Ávila;Zapardiel de la Cañada;14;7;7;3
Cáceres;Campillo de Deleitosa;8;9;3;0
Huesca;Santa Cilia;1;8;8;3
Navarra;Ayegui;98;67;25;36
Salamanca;Aldearrodrigo;6;5;8;2
Salamanca;Valsalabroso;18;12;6;11
Zaragoza;Ibdes;19;12;7;16
Lleida;Guimerà;15;28;9;4
Lleida;Torrebesses;14;13;15;3
Salamanca;Carrascal de Barregas;20;0;23;1
